transaction_id,customer_id,transaction_date,amount,quantity,product_category,product_name
TXNZ5YTIEZCXP,CUST18346166,2025-11-09 20:58:32.794066,597.63,2,Food & Beverages,Gourmet Food
TXN0QDDL8MSOS,CUST18346166,2025-10-03 20:58:32.794066,430.46,3,Office Supplies,Desk Accessories
TXN1X3CVVTED8,CUST18346166,2025-09-19 20:58:32.794066,624.9,1,Sports & Outdoors,Sportswear
TXNRURHW6GPYR,CUST18346166,2025-12-20 20:58:32.794066,331.69,5,Books,Magazines
TXNWW1S3A4OX9,CUST18346166,2025-10-17 20:58:32.794066,850.27,2,Electronics,Headphones
TXNKAKRP4LGZO,CUST18346166,2025-12-04 20:58:32.794066,320.39,4,Books,Non-Fiction
TXNA98IWU5MPW,CUST18346166,2025-09-20 20:58:32.794066,484.44,3,Food & Beverages,Gourmet Food
TXNFL6ZZKNZFQ,CUST18346166,2026-01-19 20:58:32.794066,584.94,3,Clothing,T-Shirt
TXN0ZYHSLCD6Q,CUST18346166,2026-01-28 20:58:32.794066,243.29,2,Office Supplies,Desk Accessories
TXNVJ2008XYY0,CUST18346166,2025-08-18 20:58:32.794066,473.61,1,Health & Beauty,Skincare
TXNDBD2RRCCHK,CUST18346166,2025-11-11 20:58:32.794066,540.22,2,Food & Beverages,Snacks
TXN8KNCVH0N1A,CUST18346166,2025-12-19 20:58:32.794066,141.67,2,Clothing,Jeans
TXN2CR1NWDY8B,CUST18346166,2025-12-16 20:58:32.794066,229.74,4,Health & Beauty,Skincare
TXN86ABW2VPWR,CUST18346166,2025-11-14 20:58:32.794066,623.58,4,Food & Beverages,Beverages
TXNO8NZCLXF86,CUST28486905,2025-11-10 20:58:32.794066,70.63,1,Books,Educational
TXNZ8GSA9DD1E,CUST28486905,2025-08-28 20:58:32.794066,79.37,3,Office Supplies,Furniture
TXNOFVB972SHR,CUST28486905,2025-11-07 20:58:32.794066,64.41,1,Books,Educational
TXNFC58IRI9NF,CUST28486905,2025-09-08 20:58:32.794066,84.49,1,Sports & Outdoors,Bicycle
TXN0K09X7CL6S,CUST28486905,2025-07-18 20:58:32.794066,26.91,5,Toys & Games,Board Games
TXNC28OQMFKX0,CUST28486905,2025-08-20 20:58:32.794066,10.0,1,Food & Beverages,Gourmet Food
TXNXAHHAYR21Y,CUST19268956,2026-01-10 20:58:32.794066,76.08,1,Clothing,Shoes
TXNCXP6H2LGZ1,CUST19268956,2025-11-22 20:58:32.794066,151.79,1,Books,Comics
TXNXM7LKQI0GW,CUST19268956,2026-01-04 20:58:32.794066,107.2,3,Clothing,Jacket
TXNN5OYIKY156,CUST19268956,2026-01-18 20:58:32.794066,29.95,5,Food & Beverages,Snacks
TXNA9EUK0L3ZE,CUST19268956,2026-01-04 20:58:32.794066,193.72,3,Books,Magazines
TXNB5U94W51JJ,CUST19268956,2025-12-11 20:58:32.794066,175.61,5,Automotive,Tools
TXNHBS8X8JRZ8,CUST19268956,2025-12-11 20:58:32.794066,101.73,5,Books,Non-Fiction
TXN8QCSRP5XA5,CUST19268956,2025-11-13 20:58:32.794066,85.43,5,Food & Beverages,Organic Products
TXNP2MLTW8VCR,CUST19268956,2025-12-14 20:58:32.794066,213.9,4,Sports & Outdoors,Fitness Equipment
TXNEQKP2H7OQ4,CUST19268956,2025-11-23 20:58:32.794066,150.57,2,Electronics,Laptop
TXNMPVDRNY87X,CUST19268956,2025-11-28 20:58:32.794066,111.09,5,Electronics,Laptop
TXNEVA2Z6S0QY,CUST19268956,2025-12-25 20:58:32.794066,113.28,3,Health & Beauty,Personal Care
TXN3IOOSH5Z5A,CUST19268956,2025-11-07 20:58:32.794066,37.36,5,Home & Garden,Decor
TXN5G9G42YJYQ,CUST19268956,2026-01-10 20:58:32.794066,147.22,1,Home & Garden,Bedding
TXNJ6696G6ZL8,CUST19268956,2025-12-07 20:58:32.794066,165.36,5,Books,Non-Fiction
TXN2NIU2U2WKT,CUST19268956,2025-11-10 20:58:32.794066,91.36,3,Home & Garden,Kitchen Appliances
TXNBT9R86ZSPK,CUST19268956,2025-12-25 20:58:32.794066,107.84,3,Food & Beverages,Beverages
TXNMZNSE4SX1L,CUST19268956,2025-12-27 20:58:32.794066,146.22,2,Clothing,T-Shirt
TXNE7X34N9YUV,CUST19268956,2025-11-13 20:58:32.794066,104.85,5,Food & Beverages,Snacks
TXNJGCMQGXATK,CUST19268956,2025-11-08 20:58:32.794066,162.2,5,Sports & Outdoors,Camping Gear
TXN5UWXGTLQ5C,CUST19268956,2026-01-21 20:58:32.794066,157.76,1,Sports & Outdoors,Sportswear
TXN6TMF4AA0X9,CUST19268956,2025-11-11 20:58:32.794066,52.96,2,Food & Beverages,Snacks
TXNIRJRY2UDNT,CUST25427270,2025-01-16 20:58:32.794066,84.56,2,Home & Garden,Decor
TXNP8CW8KEQSX,CUST92143822,2024-08-16 20:58:32.794066,148.06,3,Automotive,Cleaning Supplies
TXNAKD8Z5SUDB,CUST92143822,2024-05-14 20:58:32.794066,81.65,3,Home & Garden,Bedding
TXNAJL16T8J5T,CUST92143822,2024-08-16 20:58:32.794066,75.53,5,Automotive,Cleaning Supplies
TXNHH9A5D6JI7,CUST92143822,2024-07-21 20:58:32.794066,145.46,1,Office Supplies,Desk Accessories
TXN2T9SGSIJ93,CUST92143822,2024-05-16 20:58:32.794066,209.42,1,Electronics,Headphones
TXNQBOQ6R7YFQ,CUST92143822,2024-10-05 20:58:32.794066,165.72,1,Clothing,Jeans
TXN46W5GFXN1E,CUST92143822,2024-07-22 20:58:32.794066,198.47,3,Office Supplies,Desk Accessories
TXNRRMR3HLCG0,CUST38477664,2025-10-15 20:58:32.794066,222.16,4,Clothing,Jeans
TXNWEKLT6LKLX,CUST38477664,2025-09-22 20:58:32.794066,136.33,3,Office Supplies,Furniture
TXNIXIDSE4DI6,CUST38477664,2025-10-26 20:58:32.794066,157.34,4,Toys & Games,Video Games
TXNEF2M2BB451,CUST38477664,2025-10-25 20:58:32.794066,166.18,1,Electronics,Laptop
TXN93NCOZXSHD,CUST88927006,2025-12-15 20:58:32.794066,210.18,3,Books,Educational
TXNSH23XO913B,CUST88927006,2025-12-02 20:58:32.794066,165.36,5,Automotive,Cleaning Supplies
TXNQ605Q34NBN,CUST88927006,2025-12-12 20:58:32.794066,292.46,5,Automotive,Tools
TXN3JKVC9K8UC,CUST88927006,2026-01-21 20:58:32.794066,286.74,5,Office Supplies,Desk Accessories
TXNYM77JQ5FOV,CUST88927006,2025-12-21 20:58:32.794066,314.65,2,Health & Beauty,Personal Care
TXNVXYDOURXPS,CUST88927006,2025-12-19 20:58:32.794066,353.89,3,Office Supplies,Stationery
TXNWCXNVJ7RHM,CUST88927006,2025-11-22 20:58:32.794066,428.94,4,Clothing,Jacket
TXN83G5V0W4A2,CUST88927006,2025-12-05 20:58:32.794066,225.96,1,Sports & Outdoors,Sportswear
TXN9E26VG21US,CUST88927006,2026-01-13 20:58:32.794066,319.77,2,Sports & Outdoors,Sportswear
TXNE2M660SSD7,CUST88927006,2025-12-22 20:58:32.794066,289.67,2,Books,Magazines
TXNWNWWM6U7OG,CUST88927006,2026-01-20 20:58:32.794066,273.29,5,Toys & Games,Video Games
TXN30H5UX6Y0M,CUST88927006,2025-12-11 20:58:32.794066,385.65,4,Home & Garden,Tools
TXNORED0EXHJO,CUST88927006,2026-01-07 20:58:32.794066,288.39,2,Health & Beauty,Supplements
TXN84K2FE9ODB,CUST88927006,2025-12-03 20:58:32.794066,195.67,3,Home & Garden,Decor
TXN1FMFRZTN2A,CUST88927006,2026-01-08 20:58:32.794066,412.52,3,Home & Garden,Furniture
TXNGTGVA4FG91,CUST88927006,2025-12-06 20:58:32.794066,396.16,1,Toys & Games,Board Games
TXNF2DBW9C9Z8,CUST88927006,2026-01-29 20:58:32.794066,220.93,3,Health & Beauty,Skincare
TXNIEEQ2VFV2K,CUST88927006,2025-11-25 20:58:32.794066,413.95,3,Toys & Games,Video Games
TXNK4UN9F2PKP,CUST88927006,2026-01-24 20:58:32.794066,378.15,5,Health & Beauty,Makeup
TXNM59VCH7A6K,CUST88927006,2026-01-04 20:58:32.794066,311.58,1,Sports & Outdoors,Sportswear
TXNLGZ1TURSAU,CUST88927006,2026-01-18 20:58:32.794066,267.37,3,Toys & Games,Board Games
TXNNDOUJPT4IZ,CUST88927006,2025-12-14 20:58:32.794066,331.77,2,Food & Beverages,Gourmet Food
TXNOMOUAI4GD5,CUST88927006,2025-12-02 20:58:32.794066,341.16,5,Electronics,Camera
TXNUSC9IGAVPZ,CUST88927006,2025-11-30 20:58:32.794066,178.37,5,Books,Comics
TXNFXEULG2CTP,CUST88927006,2025-12-01 20:58:32.794066,290.22,5,Books,Comics
TXNKXJ95YH26N,CUST88927006,2026-01-26 20:58:32.794066,398.8,3,Automotive,Tools
TXNUC1DUDQYGE,CUST88927006,2025-11-30 20:58:32.794066,286.96,5,Clothing,Shoes
TXNZYF5HZ0F72,CUST88927006,2026-01-29 20:58:32.794066,260.43,2,Clothing,T-Shirt
TXNCDP5O52O5B,CUST88927006,2025-11-25 20:58:32.794066,234.3,1,Sports & Outdoors,Camping Gear
TXN2YSJRBS8ZH,CUST88927006,2026-01-08 20:58:32.794066,272.79,2,Food & Beverages,Snacks
TXNQNZ569U32E,CUST88927006,2025-11-24 20:58:32.794066,340.45,5,Health & Beauty,Makeup
TXN0Q7ZC8FITC,CUST88927006,2026-01-27 20:58:32.794066,190.54,3,Automotive,Tools
TXNUB7A672B7N,CUST88927006,2026-01-02 20:58:32.794066,332.3,3,Toys & Games,Board Games
TXNRPO63MLBKS,CUST88927006,2025-12-07 20:58:32.794066,302.72,2,Automotive,Car Accessories
TXNDJP5FQDFY3,CUST88927006,2025-12-28 20:58:32.794066,99.79,3,Health & Beauty,Personal Care
TXNB8Y26KCDSA,CUST88927006,2025-11-28 20:58:32.794066,206.58,4,Automotive,Parts
TXN9E3VVJQ8KI,CUST88927006,2026-01-07 20:58:32.794066,280.89,5,Books,Fiction
TXNUXO7X7LTZM,CUST88927006,2026-01-06 20:58:32.794066,124.56,2,Home & Garden,Decor
TXNCB6QH1TFWE,CUST88927006,2026-01-24 20:58:32.794066,273.75,1,Sports & Outdoors,Fitness Equipment
TXN3GPWT7LPZF,CUST88927006,2025-11-21 20:58:32.794066,382.23,1,Toys & Games,Action Figures
TXNF8UB9LJHJG,CUST88927006,2025-12-25 20:58:32.794066,240.95,1,Health & Beauty,Skincare
TXNMZ0G47EK5E,CUST05604012,2025-12-04 20:58:32.794066,143.23,5,Electronics,Headphones
TXNH8LPRMVUNK,CUST05604012,2025-11-20 20:58:32.794066,90.92,3,Books,Non-Fiction
TXNLMUCEG2FVC,CUST05604012,2025-10-30 20:58:32.794066,110.14,2,Clothing,Shoes
TXNIBYCLS6VJK,CUST05604012,2025-11-28 20:58:32.794066,72.99,5,Automotive,Tools
TXN7URJC88TUY,CUST05604012,2026-01-10 20:58:32.794066,95.47,4,Books,Comics
TXN0B27XBKW3U,CUST05604012,2025-12-05 20:58:32.794066,132.32,1,Office Supplies,Furniture
TXNP4M17XJ29E,CUST05604012,2025-10-27 20:58:32.794066,136.74,1,Toys & Games,Board Games
TXNQ8HWJDO3O3,CUST05604012,2026-01-18 20:58:32.794066,124.62,2,Health & Beauty,Skincare
TXNB0W7U1T65C,CUST05604012,2025-10-31 20:58:32.794066,89.56,4,Books,Non-Fiction
TXN8RNNLOOP81,CUST05604012,2025-10-06 20:58:32.794066,64.75,4,Automotive,Cleaning Supplies
TXNKE7VYVXE75,CUST05604012,2025-11-23 20:58:32.794066,154.38,2,Books,Non-Fiction
TXNJMT0FUCP4V,CUST05604012,2026-01-16 20:58:32.794066,121.69,4,Clothing,Dress
TXNHO79R8P6BM,CUST05604012,2025-11-02 20:58:32.794066,30.18,3,Clothing,Dress
TXN350Q2UVSBC,CUST05604012,2025-11-11 20:58:32.794066,157.13,5,Automotive,Cleaning Supplies
TXNXZH31MKYSM,CUST05604012,2025-11-15 20:58:32.794066,95.98,5,Electronics,Camera
TXN3Z7S7DF3Z8,CUST05604012,2026-01-12 20:58:32.794066,54.92,5,Health & Beauty,Skincare
TXNRJ7PYQRG0B,CUST05604012,2025-11-14 20:58:32.794066,93.7,3,Automotive,Parts
TXNNWO50F34M5,CUST05604012,2025-11-14 20:58:32.794066,70.21,1,Automotive,Car Accessories
TXN6T6JG41Y9F,CUST05604012,2026-01-24 20:58:32.794066,131.34,5,Electronics,Headphones
TXN24FYEIF6HW,CUST05604012,2025-12-29 20:58:32.794066,136.16,4,Clothing,Accessories
TXN6O6JCIHV6Y,CUST05604012,2026-01-27 20:58:32.794066,103.15,4,Automotive,Cleaning Supplies
TXNQ8A0SD4BQ8,CUST05604012,2025-11-07 20:58:32.794066,166.89,4,Automotive,Parts
TXNU69CBB5HBC,CUST05604012,2026-01-08 20:58:32.794066,173.29,5,Sports & Outdoors,Camping Gear
TXNCE8ALF1ZT2,CUST84282549,2025-12-04 20:58:32.794066,197.96,1,Office Supplies,Desk Accessories
TXNMWKNQ0EPWR,CUST84282549,2025-11-22 20:58:32.794066,157.17,3,Clothing,Accessories
TXNGULAAI8BJH,CUST84282549,2025-11-21 20:58:32.794066,173.26,5,Home & Garden,Bedding
TXN9TZ9FKQ8N4,CUST56789840,2025-09-23 20:58:32.794066,257.37,1,Clothing,Jeans
TXNL7D5RVWUY6,CUST56789840,2025-11-20 20:58:32.794066,196.4,1,Health & Beauty,Skincare
TXNSSP0CJW47R,CUST56789840,2025-10-19 20:58:32.794066,353.39,3,Automotive,Car Accessories
TXN21P864QYYG,CUST56789840,2025-07-03 20:58:32.794066,215.25,4,Office Supplies,Furniture
TXNKCX5WQT1ZU,CUST56789840,2025-08-08 20:58:32.794066,382.76,5,Sports & Outdoors,Camping Gear
TXNSGUKKQTJBB,CUST56789840,2025-07-23 20:58:32.794066,300.17,5,Health & Beauty,Personal Care
TXN19AWS2HWES,CUST56789840,2025-11-19 20:58:32.794066,342.05,1,Books,Comics
TXNM7KEEGEIAO,CUST56789840,2025-12-09 20:58:32.794066,204.95,3,Home & Garden,Tools
TXNDGFQD0M1GW,CUST56789840,2025-10-25 20:58:32.794066,117.12,3,Food & Beverages,Snacks
TXNCX1R22CSIZ,CUST56789840,2025-11-23 20:58:32.794066,226.04,1,Home & Garden,Tools
TXNHBQZ145DRW,CUST56789840,2025-10-15 20:58:32.794066,326.09,5,Sports & Outdoors,Fitness Equipment
TXN9TTWJRX61D,CUST56789840,2025-07-14 20:58:32.794066,405.84,5,Sports & Outdoors,Sportswear
TXNGRM5MHZSHS,CUST56789840,2025-10-11 20:58:32.794066,268.06,5,Automotive,Car Accessories
TXNUV8IBITQ0T,CUST56789840,2025-12-12 20:58:32.794066,218.15,1,Automotive,Tools
TXNNR3RLW1EBV,CUST56789840,2025-09-12 20:58:32.794066,288.02,3,Sports & Outdoors,Bicycle
TXN74GTKPCT61,CUST56789840,2025-08-29 20:58:32.794066,319.13,2,Home & Garden,Kitchen Appliances
TXNVEJTED7NPW,CUST56789840,2025-12-05 20:58:32.794066,211.49,1,Electronics,Tablet
TXN8M6KPH7K8I,CUST98250808,2025-05-11 20:58:32.794066,145.51,2,Automotive,Parts
TXN7QX3SL00N7,CUST98250808,2024-04-17 20:58:32.794066,10.0,2,Health & Beauty,Personal Care
TXNAV8DF70EPT,CUST98250808,2025-07-23 20:58:32.794066,101.0,4,Home & Garden,Bedding
TXNWFRVKGOT4V,CUST98250808,2024-10-26 20:58:32.794066,93.84,5,Food & Beverages,Organic Products
TXN7Y3GWK963Z,CUST98250808,2024-11-10 20:58:32.794066,87.86,2,Sports & Outdoors,Camping Gear
TXNTD562N8K7J,CUST98250808,2024-10-26 20:58:32.794066,103.69,4,Health & Beauty,Supplements
TXNYXOXZKA6U5,CUST98250808,2025-04-29 20:58:32.794066,64.79,3,Electronics,Camera
TXN51MKVZA73K,CUST98250808,2024-07-27 20:58:32.794066,83.4,4,Health & Beauty,Makeup
TXNJS9U5KJIFT,CUST98250808,2025-07-31 20:58:32.794066,118.7,2,Automotive,Tools
TXNIZDL2PJQTW,CUST74730103,2025-05-21 20:58:32.794066,227.97,1,Home & Garden,Tools
TXNB8IF6F0YCI,CUST80549438,2026-01-18 20:58:32.794066,10.0,5,Clothing,Jeans
TXNBD37PP4QQE,CUST80549438,2025-11-12 20:58:32.794066,244.11,2,Toys & Games,Action Figures
TXNE0Z082NTGZ,CUST80549438,2025-11-17 20:58:32.794066,261.59,5,Electronics,Smart Watch
TXNE68Z34L4BH,CUST80549438,2025-12-12 20:58:32.794066,197.37,4,Sports & Outdoors,Sportswear
TXNGNICVJXZ23,CUST80549438,2025-11-24 20:58:32.794066,232.74,1,Office Supplies,Stationery
TXNNKSZDTLY3R,CUST80549438,2026-01-04 20:58:32.794066,383.27,2,Toys & Games,Board Games
TXNTD4W482FGT,CUST80549438,2026-01-07 20:58:32.794066,449.6,1,Toys & Games,Puzzles
TXNNBW9VLHHFD,CUST80549438,2026-01-20 20:58:32.794066,278.13,2,Electronics,Smart Watch
TXNRQ6ZTXGS5J,CUST80549438,2025-11-21 20:58:32.794066,364.44,3,Electronics,Tablet
TXNFLKJDLF9MD,CUST80549438,2025-11-02 20:58:32.794066,110.69,2,Toys & Games,Action Figures
TXNXIDZMIWWAQ,CUST80549438,2025-10-24 20:58:32.794066,294.47,2,Electronics,Smart Watch
TXNB8X3HRYM9W,CUST80549438,2025-11-16 20:58:32.794066,299.27,1,Automotive,Tools
TXNZ0ATI49H6C,CUST80549438,2026-01-22 20:58:32.794066,213.99,2,Health & Beauty,Personal Care
TXN43511MM0ZA,CUST80549438,2025-11-21 20:58:32.794066,224.44,2,Automotive,Parts
TXN11CBCDLF7M,CUST80549438,2025-11-29 20:58:32.794066,435.51,1,Electronics,Tablet
TXNJ95X2327QL,CUST80549438,2025-12-27 20:58:32.794066,254.22,3,Sports & Outdoors,Fitness Equipment
TXNIHAV8XSBF9,CUST80549438,2025-12-14 20:58:32.794066,197.99,2,Electronics,Tablet
TXNGFIUG5S3DY,CUST80549438,2026-01-15 20:58:32.794066,259.39,5,Home & Garden,Bedding
TXN7PKY3EDQ55,CUST80549438,2025-10-19 20:58:32.794066,340.46,5,Electronics,Smart Watch
TXNNJB9OYN2P2,CUST80549438,2025-11-11 20:58:32.794066,302.72,2,Home & Garden,Kitchen Appliances
TXNP3ZDIYQ3R8,CUST80549438,2026-01-03 20:58:32.794066,354.05,3,Health & Beauty,Personal Care
TXNK4DFTVVVYA,CUST80549438,2026-01-11 20:58:32.794066,502.4,4,Toys & Games,Video Games
TXNK96RUS4YMU,CUST80549438,2025-10-25 20:58:32.794066,374.41,1,Sports & Outdoors,Camping Gear
TXN41E6DNETUX,CUST80549438,2026-01-17 20:58:32.794066,236.24,2,Clothing,T-Shirt
TXNZBE81HV6JP,CUST80549438,2026-01-23 20:58:32.794066,259.88,5,Clothing,Jacket
TXNJUQ6Z5PSG7,CUST80549438,2025-10-21 20:58:32.794066,212.85,4,Health & Beauty,Makeup
TXND4L1H1OLQ9,CUST80549438,2025-12-30 20:58:32.794066,393.7,4,Electronics,Smartphone
TXNP25FHJUDRP,CUST80549438,2025-11-02 20:58:32.794066,227.1,2,Sports & Outdoors,Sportswear
TXNE2IIE2CH3Z,CUST80549438,2025-10-23 20:58:32.794066,322.39,4,Home & Garden,Decor
TXNAWP41WOE99,CUST80549438,2026-01-23 20:58:32.794066,432.29,5,Toys & Games,Video Games
TXNFLAKEXHZBK,CUST80549438,2026-01-25 20:58:32.794066,270.57,2,Automotive,Tools
TXNJP70R482Q9,CUST80549438,2025-11-23 20:58:32.794066,224.31,2,Clothing,Shoes
TXNB2155EOYXX,CUST80549438,2026-01-23 20:58:32.794066,459.63,4,Health & Beauty,Personal Care
TXNWB4MW64F10,CUST80549438,2026-01-15 20:58:32.794066,284.91,4,Automotive,Tools
TXNYGUMPUFIX0,CUST80549438,2025-11-01 20:58:32.794066,310.98,4,Books,Comics
TXNKI3RGD1VJY,CUST80549438,2025-11-30 20:58:32.794066,318.85,2,Home & Garden,Tools
TXNBXE8AHSQA2,CUST80549438,2025-11-16 20:58:32.794066,453.33,5,Books,Non-Fiction
TXNJE9ZXMT0Z3,CUST80549438,2025-12-14 20:58:32.794066,426.53,2,Health & Beauty,Skincare
TXN51RKXRK6DB,CUST80549438,2025-12-20 20:58:32.794066,330.29,3,Food & Beverages,Snacks
TXNFLYEUOWCN0,CUST80549438,2025-12-25 20:58:32.794066,355.0,1,Clothing,Accessories
TXN3ZJU8ZOVK9,CUST80549438,2025-10-24 20:58:32.794066,234.87,3,Clothing,Dress
TXNPZUPYO04EV,CUST80549438,2025-11-12 20:58:32.794066,326.77,2,Office Supplies,Electronics
TXNPUC2EEDMQ1,CUST80549438,2026-01-14 20:58:32.794066,359.3,2,Electronics,Camera
TXNGEMHIEPL5V,CUST80549438,2025-10-20 20:58:32.794066,235.33,4,Automotive,Cleaning Supplies
TXN7FSIXXN4MK,CUST80549438,2025-11-05 20:58:32.794066,155.17,1,Automotive,Tools
TXN02TVEWHX9Z,CUST80549438,2025-11-08 20:58:32.794066,386.22,5,Health & Beauty,Personal Care
TXN2F0T5PMM7W,CUST80549438,2025-11-30 20:58:32.794066,79.28,4,Food & Beverages,Organic Products
TXNZPEY0K2R9Q,CUST80549438,2025-11-15 20:58:32.794066,322.14,5,Sports & Outdoors,Camping Gear
TXNFKC16X3E1F,CUST80549438,2026-01-11 20:58:32.794066,161.17,2,Health & Beauty,Personal Care
TXNK30HVA0FRB,CUST38601891,2025-10-13 20:58:32.794066,141.75,3,Toys & Games,Action Figures
TXNV0EEACCSCD,CUST38601891,2025-08-30 20:58:32.794066,171.49,2,Toys & Games,Puzzles
TXN4YBJOEJFPL,CUST38601891,2025-05-27 20:58:32.794066,118.94,5,Books,Non-Fiction
TXN44DAUFLOPZ,CUST38601891,2025-10-05 20:58:32.794066,81.92,2,Health & Beauty,Supplements
TXNTQ1UOV6LGJ,CUST38601891,2025-11-27 20:58:32.794066,115.85,5,Electronics,Laptop
TXNP2TRMFA0UZ,CUST38601891,2025-03-12 20:58:32.794066,88.14,5,Food & Beverages,Gourmet Food
TXNHEDDJ08AAM,CUST38601891,2025-07-15 20:58:32.794066,166.44,3,Sports & Outdoors,Bicycle
TXNGQ9SAFKL35,CUST38601891,2025-04-27 20:58:32.794066,65.59,3,Automotive,Tools
TXNLGBATGUAE8,CUST38601891,2025-06-11 20:58:32.794066,122.91,5,Clothing,Jacket
TXNJPIQM8HPAH,CUST38601891,2025-07-09 20:58:32.794066,139.66,4,Automotive,Car Accessories
TXN9KJWUYT44E,CUST38601891,2025-10-05 20:58:32.794066,134.79,5,Sports & Outdoors,Bicycle
TXNGKAH65TR9M,CUST38601891,2025-06-29 20:58:32.794066,108.8,4,Toys & Games,Board Games
TXNP5Y2QIJP1N,CUST38601891,2025-06-04 20:58:32.794066,85.86,1,Home & Garden,Furniture
TXNNA5OWIFRCW,CUST38601891,2025-09-02 20:58:32.794066,174.29,5,Food & Beverages,Organic Products
TXNVPLCTWGBXD,CUST38601891,2025-07-01 20:58:32.794066,77.0,2,Food & Beverages,Gourmet Food
TXNKHB2QUOVH7,CUST38601891,2025-07-28 20:58:32.794066,95.19,3,Clothing,Dress
TXNOQF6M020XQ,CUST38601891,2025-03-09 20:58:32.794066,132.23,4,Home & Garden,Kitchen Appliances
TXNZMJFZ9QYNI,CUST38601891,2025-10-27 20:58:32.794066,155.03,2,Office Supplies,Desk Accessories
TXN8I77W0AK28,CUST90393537,2025-12-25 20:58:32.794066,10.0,1,Electronics,Smart Watch
TXNL898BEO38G,CUST90393537,2025-12-15 20:58:32.794066,111.09,1,Automotive,Car Accessories
TXNWLKGLK2RGM,CUST90393537,2025-12-10 20:58:32.794066,84.8,1,Food & Beverages,Beverages
TXNFL031UTL7W,CUST90393537,2025-11-26 20:58:32.794066,119.81,2,Electronics,Smart Watch
TXNBZB25Z1ZY9,CUST90393537,2025-12-15 20:58:32.794066,143.25,2,Office Supplies,Stationery
TXN42UI6NNJAP,CUST90393537,2025-12-10 20:58:32.794066,135.88,3,Books,Fiction
TXNPCZGTQQ7XB,CUST90393537,2025-10-24 20:58:32.794066,142.88,2,Office Supplies,Electronics
TXNR9UPKUDXID,CUST90393537,2025-10-18 20:58:32.794066,128.48,2,Books,Non-Fiction
TXNVSLV4V3BXX,CUST90393537,2026-01-19 20:58:32.794066,77.41,3,Clothing,T-Shirt
TXNASF1RR567Q,CUST90393537,2025-12-31 20:58:32.794066,163.99,2,Books,Magazines
TXNQWJ9PHPELK,CUST90393537,2026-01-10 20:58:32.794066,142.6,1,Food & Beverages,Snacks
TXNID5T6TCTHX,CUST90393537,2025-11-20 20:58:32.794066,107.79,1,Electronics,Tablet
TXNUPV9Q9PGFO,CUST90393537,2025-11-01 20:58:32.794066,80.81,1,Sports & Outdoors,Sportswear
TXN3C1F3GUIYV,CUST90393537,2025-10-26 20:58:32.794066,148.1,1,Books,Magazines
TXNSR596302HO,CUST90393537,2025-12-11 20:58:32.794066,133.54,2,Sports & Outdoors,Bicycle
TXN1JBLZYGDPF,CUST90393537,2025-10-26 20:58:32.794066,137.8,4,Food & Beverages,Organic Products
TXN567HRC2OHD,CUST90393537,2025-12-24 20:58:32.794066,67.44,4,Clothing,T-Shirt
TXNF1BHOOVY4R,CUST90393537,2025-11-09 20:58:32.794066,158.7,1,Books,Non-Fiction
TXNQD7C4SZXEZ,CUST90393537,2025-10-22 20:58:32.794066,144.56,2,Toys & Games,Action Figures
TXNAFIWXPL1V7,CUST90393537,2025-11-24 20:58:32.794066,75.9,4,Electronics,Camera
TXN47WU71RBWX,CUST90393537,2025-11-19 20:58:32.794066,110.52,3,Food & Beverages,Beverages
TXNSH9ONYDJ29,CUST90393537,2025-10-18 20:58:32.794066,76.16,3,Health & Beauty,Supplements
TXNHXV4J4MZGW,CUST90393537,2026-01-04 20:58:32.794066,140.77,1,Toys & Games,Action Figures
TXNUXDFDWMSI2,CUST90393537,2026-01-01 20:58:32.794066,83.65,1,Home & Garden,Tools
TXNHLU437AIS4,CUST90393537,2025-12-18 20:58:32.794066,106.32,1,Toys & Games,Board Games
TXNQZ08ODZKMR,CUST51041524,2024-07-29 20:58:32.794066,114.72,5,Automotive,Tools
TXNIEJ3RM0K3F,CUST51041524,2024-07-25 20:58:32.794066,131.11,4,Books,Non-Fiction
TXNB6PTHI0556,CUST51041524,2024-06-29 20:58:32.794066,206.88,2,Books,Fiction
TXN2KR14U0FAC,CUST85404231,2025-11-09 20:58:32.794066,122.37,5,Toys & Games,Puzzles
TXN9KRXTZEQPJ,CUST85404231,2025-10-21 20:58:32.794066,82.72,5,Sports & Outdoors,Bicycle
TXNFYABYF795F,CUST85404231,2025-11-15 20:58:32.794066,85.16,4,Office Supplies,Desk Accessories
TXN92ZQJO97E6,CUST85404231,2025-10-23 20:58:32.794066,51.55,1,Home & Garden,Decor
TXNBIMR88Z296,CUST85404231,2025-10-31 20:58:32.794066,118.42,4,Electronics,Smart Watch
TXNO3EH8AN2TF,CUST85404231,2025-11-05 20:58:32.794066,61.98,2,Automotive,Cleaning Supplies
TXN0UW9B35G2O,CUST85404231,2025-11-10 20:58:32.794066,98.2,2,Home & Garden,Furniture
TXN2JOFOO084C,CUST85404231,2025-11-07 20:58:32.794066,79.07,4,Office Supplies,Electronics
TXNEHZHWY4HV0,CUST00303273,2025-12-29 20:58:32.794066,173.56,5,Home & Garden,Decor
TXN6FA2EI1462,CUST00303273,2025-12-25 20:58:32.794066,213.55,4,Electronics,Camera
TXNQT751STMPU,CUST00303273,2025-09-22 20:58:32.794066,160.77,5,Health & Beauty,Makeup
